Region,Confirmed,Recovered/Migrated,Deceased
Afghanistan,37083.0,25960.0,1321.0
Albania,6411.0,3342.0,199.0
Algeria,35160.0,24506.0,1302.0
Andorra,955.0,839.0,52.0
Angola,1672.0,567.0,75.0
Antigua and Barbuda,92.0,76.0,3.0
Argentina,246499.0,108242.0,4606.0
Armenia,40410.0,32520.0,791.0
Australia,21397.0,11876.0,313.0
Austria,22033.0,19923.0,721.0
Azerbaijan,33568.0,30364.0,490.0
Bahamas,898.0,104.0,15.0
Bahrain,44011.0,40967.0,162.0
Bangladesh,257600.0,148370.0,3399.0
Barbados,142.0,112.0,7.0
Belarus,68850.0,64935.0,587.0
Belgium,74152.0,17780.0,9872.0
Belize,153.0,32.0,2.0
Benin,1936.0,1600.0,38.0
Bhutan,110.0,96.0,0.0
Bolivia,89999.0,29808.0,3640.0
Bosnia and Herzegovina,13687.0,7373.0,394.0
Botswana,804.0,63.0,2.0
Brazil,3035422.0,2356983.0,101049.0
Brunei,142.0,138.0,3.0
Bulgaria,13396.0,7772.0,447.0
Burkina Faso,1175.0,974.0,54.0
Burma,360.0,312.0,6.0
Burundi,408.0,315.0,1.0
Cabo Verde,2858.0,2086.0,32.0
Cambodia,251.0,219.0,0.0
Cameroon,18042.0,15320.0,395.0
Canada,121367.0,105420.0,9067.0
Central African Republic,4641.0,1721.0,60.0
Chad,944.0,839.0,76.0
Chile,373056.0,345826.0,10077.0
China,88793.0,82125.0,4686.0
Colombia,387481.0,212688.0,12842.0
Comoros,399.0,369.0,7.0
Congo (Brazzaville),3664.0,1589.0,58.0
Congo (Kinshasa),9454.0,8324.0,224.0
Costa Rica,23286.0,7730.0,235.0
Cote d'Ivoire,16715.0,12926.0,105.0
Croatia,5604.0,4861.0,157.0
Cuba,2953.0,2451.0,88.0
Cyprus,1242.0,870.0,19.0
Czech Republic,18353.0,12785.0,390.0
Denmark,14759.0,13069.0,617.0
Diamond Princess,712.0,651.0,13.0
Djibouti,5344.0,5106.0,59.0
Dominica,18.0,18.0,0.0
Dominican Republic,79732.0,43744.0,1309.0
Ecuador,94459.0,78552.0,5922.0
Egypt,95492.0,52678.0,5009.0
El Salvador,20423.0,9626.0,549.0
Equatorial Guinea,4821.0,2182.0,83.0
Eritrea,285.0,245.0,0.0
Estonia,2152.0,1961.0,63.0
Eswatini,3236.0,1607.0,58.0
Ethiopia,22818.0,10206.0,407.0
Fiji,27.0,18.0,1.0
Finland,7584.0,6980.0,331.0
France,237437.0,82971.0,30329.0
Gabon,7923.0,5704.0,51.0
Gambia,1235.0,221.0,23.0
