Region,Confirmed,Recovered,Deceased
Afghanistan,63819.0,55118.0,2751.0
Albania,132071.0,126405.0,2436.0
Algeria,125693.0,87609.0,3388.0
Andorra,13569.0,13234.0,127.0
Angola,31045.0,26013.0,685.0
Antigua and Barbuda,1251.0,1182.0,42.0
Argentina,3371508.0,2992325.0,71771.0
Armenia,221139.0,209222.0,4346.0
Australia,29992.0,23511.0,910.0
Austria,638155.0,618798.0,10499.0
Azerbaijan,330701.0,316439.0,4802.0
Bahamas,11278.0,10121.0,221.0
Bahrain,204524.0,186961.0,765.0
Bangladesh,782129.0,724209.0,12211.0
Barbados,3972.0,3922.0,47.0
Belarus,378711.0,368832.0,2721.0
Belgium,1034714.0,31130.0,24749.0
Belize,12745.0,12342.0,323.0
Benin,8025.0,7893.0,101.0
Bhutan,1309.0,1186.0,1.0
Bolivia,334824.0,273403.0,13566.0
Bosnia and Herzegovina,202675.0,170256.0,9070.0
Botswana,50800.0,47477.0,774.0
Brazil,15732836.0,13957814.0,439050.0
Brunei,232.0,220.0,3.0
Bulgaria,415326.0,367464.0,17379.0
Burkina Faso,13404.0,13210.0,165.0
Burma,143131.0,132135.0,3213.0
Burundi,4353.0,773.0,6.0
Cabo Verde,28410.0,25581.0,252.0
Cambodia,22889.0,14343.0,156.0
Cameroon,77429.0,35261.0,1189.0
Canada,1346736.0,1260105.0,25019.0
Central African Republic,7010.0,5112.0,96.0
Chad,4905.0,4704.0,173.0
Chile,1295862.0,1231002.0,27965.0
China,102784.0,97560.0,4846.0
Colombia,3144547.0,2947661.0,82291.0
Comoros,3864.0,3708.0,146.0
Congo (Brazzaville),11343.0,8208.0,148.0
Congo (Kinshasa),30620.0,26603.0,776.0
Costa Rica,290920.0,225158.0,3673.0
Cote d'Ivoire,46708.0,46176.0,298.0
Croatia,350997.0,338361.0,7765.0
Cuba,126755.0,119161.0,826.0
Cyprus,72307.0,39061.0,348.0
Czech Republic,1654219.0,1599881.0,29933.0
Denmark,268956.0,253384.0,2504.0
Diamond Princess,712.0,699.0,13.0
Djibouti,11455.0,11280.0,151.0
Dominica,184.0,176.0,0.0
Dominican Republic,278549.0,234370.0,3597.0
Ecuador,411466.0,354499.0,19877.0
Egypt,248078.0,182693.0,14441.0
El Salvador,71479.0,66903.0,2195.0
Equatorial Guinea,7694.0,7279.0,112.0
Eritrea,3879.0,3700.0,14.0
Estonia,127500.0,119428.0,1229.0
Eswatini,18525.0,17806.0,672.0
Ethiopia,267100.0,221451.0,4021.0
Fiji,178.0,119.0,4.0
Finland,90398.0,46000.0,929.0
France,5959704.0,381251.0,108203.0
Gabon,23909.0,20556.0,145.0
Gambia,5957.0,5701.0,175.0
Georgia,332441.0,312349.0,4499.0
Germany,3615896.0,3342350.0,86671.0
Ghana,93390.0,91299.0,783.0
Greece,381266.0,93764.0,11534.0
Grenada,161.0,160.0,1.0
Guatemala,242784.0,223244.0,7913.0
Guinea,22853.0,20476.0,153.0
Guinea-Bissau,3746.0,3438.0,67.0
Guyana,15454.0,13252.0,345.0
Haiti,13520.0,12437.0,274.0
Vatican City,27.0,27.0,0.0
Honduras,228287.0,83086.0,6019.0
Hungary,798955.0,640964.0,29277.0
Iceland,6549.0,6462.0,29.0
India,25496330.0,21986363.0,283248.0
Indonesia,1748230.0,1612239.0,48477.0
Iran,2779415.0,2258046.0,77532.0
Iraq,1146948.0,1056885.0,16029.0
Ireland,256450.0,23364.0,4941.0
