Region,Confirmed,Recovered/Migrated,Deceased
Afghanistan,13039.0,1209.0,236.0
Albania,1076.0,823.0,33.0
Algeria,8997.0,5277.0,630.0
Andorra,763.0,681.0,51.0
Angola,74.0,18.0,4.0
Antigua and Barbuda,25.0,19.0,3.0
Argentina,14702.0,4617.0,508.0
Armenia,8216.0,3287.0,113.0
Australia,7165.0,6576.0,103.0
Austria,16628.0,15286.0,668.0
Azerbaijan,4759.0,3022.0,56.0
Bahamas,101.0,47.0,11.0
Bahrain,10052.0,5419.0,15.0
Bangladesh,40321.0,8425.0,559.0
Barbados,92.0,76.0,7.0
Belarus,39858.0,16660.0,219.0
Belgium,57849.0,15572.0,9388.0
Belize,18.0,16.0,2.0
Benin,210.0,134.0,3.0
Bhutan,31.0,6.0,0.0
Bolivia,8387.0,738.0,293.0
Bosnia and Herzegovina,2462.0,1781.0,153.0
Botswana,35.0,20.0,1.0
Brazil,438238.0,177604.0,26754.0
Brunei,141.0,138.0,2.0
Bulgaria,2477.0,965.0,134.0
Burkina Faso,847.0,719.0,53.0
Burma,206.0,126.0,6.0
Burundi,42.0,20.0,1.0
Cabo Verde,390.0,155.0,4.0
Cambodia,124.0,122.0,0.0
Cameroon,5436.0,1996.0,175.0
Canada,89976.0,46961.0,7717.0
Central African Republic,755.0,23.0,1.0
Chad,726.0,413.0,65.0
Chile,101837.0,36115.0,890.0
China,84106.0,79371.0,4638.0
Colombia,25366.0,6132.0,822.0
Comoros,87.0,24.0,2.0
Congo (Brazzaville),571.0,161.0,19.0
Congo (Kinshasa),2660.0,381.0,69.0
Costa Rica,1000.0,646.0,10.0
Cote d'Ivoire,2641.0,1326.0,32.0
Croatia,2245.0,2051.0,102.0
Cuba,1983.0,1734.0,82.0
Cyprus,941.0,784.0,17.0
Czech Republic,9140.0,6460.0,319.0
Denmark,11712.0,10378.0,568.0
Diamond Princess,712.0,651.0,13.0
Djibouti,2914.0,1241.0,20.0
Dominica,16.0,16.0,0.0
Dominican Republic,16068.0,8952.0,485.0
Ecuador,38471.0,18425.0,3313.0
Egypt,20793.0,5359.0,845.0
El Salvador,2194.0,1002.0,39.0
Equatorial Guinea,1043.0,165.0,12.0
Eritrea,39.0,39.0,0.0
Estonia,1851.0,1574.0,66.0
Eswatini,279.0,168.0,2.0
Ethiopia,831.0,191.0,7.0
Fiji,18.0,15.0,0.0
Finland,6743.0,5500.0,313.0
France,188355.0,67309.0,28666.0
Gabon,2431.0,668.0,14.0
Gambia,25.0,19.0,1.0
Georgia,738.0,573.0,12.0
Germany,182196.0,163360.0,8470.0
Ghana,7303.0,2412.0,34.0
Greece,2906.0,1374.0,175.0
Grenada,23.0,18.0,0.0
Guatemala,4348.0,565.0,80.0
Guinea,3553.0,1950.0,22.0
Guinea-Bissau,1195.0,42.0,8.0
Guyana,150.0,67.0,11.0
Haiti,1174.0,22.0,33.0
Vatican City,12.0,2.0,0.0
Honduras,4752.0,519.0,196.0
Hungary,3816.0,1996.0,509.0
Iceland,1805.0,1792.0,10.0
India,165386.0,70920.0,4711.0
Indonesia,24538.0,6240.0,1496.0
Iran,143849.0,112988.0,7627.0
Iraq,5457.0,2971.0,179.0
Ireland,24841.0,22089.0,1639.0
Israel,16850.0,14532.0,287.0
Italy,231732.0,150604.0,33142.0
Jamaica,569.0,284.0,9.0
Japan,16598.0,14096.0,881.0
Jordan,728.0,497.0,9.0
Kazakhstan,9576.0,4900.0,37.0
Kenya,1618.0,421.0,58.0
South Korea,11402.0,10363.0,269.0
Kosovo,1048.0,801.0,30.0
Kuwait,24112.0,8698.0,185.0
Kyrgyzstan,1594.0,1066.0,16.0
Laos,19.0,16.0,0.0
Latvia,1061.0,741.0,24.0
Lebanon,1168.0,699.0,26.0
Lesotho,2.0,1.0,0.0
Liberia,269.0,144.0,27.0
Libya,105.0,41.0,5.0
Liechtenstein,82.0,81.0,1.0
Lithuania,1649.0,1266.0,52.0
Luxembourg,4008.0,3803.0,110.0
MS Zaandam,9.0,0.0,2.0
Madagascar,656.0,154.0,2.0
Malawi,203.0,37.0,4.0
Malaysia,7629.0,6169.0,115.0
Maldives,1513.0,197.0,5.0
Mali,1194.0,652.0,72.0
Malta,616.0,501.0,7.0
Mauritania,346.0,15.0,19.0
Mauritius,334.0,322.0,10.0
Mexico,81400.0,56041.0,9044.0
Moldova,7725.0,4123.0,282.0
Monaco,98.0,90.0,4.0
Mongolia,161.0,43.0,0.0
Montenegro,324.0,315.0,9.0
Morocco,7643.0,5195.0,202.0
Mozambique,233.0,82.0,2.0
Namibia,22.0,14.0,0.0
Nepal,1042.0,187.0,5.0
Netherlands,46152.0,178.0,5922.0
New Zealand,1504.0,1481.0,22.0
Nicaragua,759.0,370.0,35.0
Niger,955.0,803.0,64.0
Nigeria,8915.0,2592.0,259.0
North Macedonia,2077.0,1486.0,121.0
Norway,8411.0,7727.0,236.0
Oman,9009.0,2177.0,40.0
Pakistan,64028.0,22305.0,1317.0
Panama,12131.0,7379.0,320.0
Papua New Guinea,8.0,8.0,0.0
Paraguay,900.0,402.0,11.0
Peru,141779.0,59442.0,4099.0
Philippines,15588.0,3598.0,921.0
Poland,22825.0,10560.0,1038.0
Portugal,31596.0,18637.0,1369.0
Qatar,50914.0,15399.0,33.0
Romania,18791.0,12629.0,1235.0
Russia,379051.0,150993.0,4142.0
Rwanda,349.0,245.0,0.0
Saint Kitts and Nevis,15.0,15.0,0.0
Saint Lucia,18.0,18.0,0.0
Saint Vincent and the Grenadines,25.0,14.0,0.0
San Marino,670.0,322.0,42.0
Sao Tome and Principe,458.0,68.0,12.0
Saudi Arabia,80185.0,54553.0,441.0
Senegal,3348.0,1686.0,39.0
Serbia,11300.0,6438.0,241.0
Seychelles,11.0,11.0,0.0
Sierra Leone,812.0,361.0,45.0
Singapore,33249.0,18294.0,23.0
Slovakia,1520.0,1332.0,28.0
Slovenia,1473.0,1356.0,108.0
Somalia,1828.0,310.0,72.0
South Africa,27403.0,14370.0,577.0
South Sudan,994.0,6.0,10.0
Spain,237906.0,150376.0,27119.0
Sri Lanka,1530.0,745.0,10.0
Sudan,4346.0,749.0,195.0
Suriname,12.0,9.0,1.0
Sweden,37191.0,0.0,4266.0
Switzerland,30796.0,28300.0,1919.0
Syria,122.0,43.0,4.0
Taiwan,441.0,420.0,7.0
Tajikistan,3563.0,1674.0,47.0
Tanzania,509.0,183.0,21.0
Thailand,3065.0,2945.0,57.0
Timor-Leste,24.0,24.0,0.0
Togo,422.0,197.0,13.0
Trinidad and Tobago,116.0,108.0,8.0
Tunisia,1068.0,938.0,48.0
