Region,Confirmed,Recovered/Migrated,Deceased
Afghanistan,40141.0,33561.0,1490.0
Albania,16774.0,10001.0,448.0
Algeria,54203.0,37971.0,1846.0
Andorra,3377.0,2057.0,59.0
Angola,7462.0,3022.0,241.0
Antigua and Barbuda,119.0,101.0,3.0
Argentina,979119.0,791174.0,26107.0
Armenia,63000.0,47925.0,1067.0
Australia,27390.0,25098.0,904.0
Austria,63134.0,48771.0,889.0
Azerbaijan,44317.0,39903.0,623.0
Bahamas,5628.0,3276.0,116.0
Bahrain,77571.0,73841.0,293.0
Bangladesh,387295.0,302298.0,5646.0
Barbados,219.0,195.0,7.0
Belarus,87063.0,79429.0,925.0
Belgium,213115.0,21074.0,10392.0
Belize,2775.0,1648.0,43.0
Benin,2496.0,2330.0,41.0
Bhutan,325.0,299.0,0.0
Bolivia,139710.0,104202.0,8463.0
Bosnia and Herzegovina,33561.0,24773.0,981.0
Botswana,5242.0,905.0,20.0
Brazil,5224362.0,4526393.0,153675.0
Brunei,147.0,143.0,3.0
Bulgaria,29108.0,16912.0,968.0
Burkina Faso,2343.0,1718.0,65.0
Burma,34875.0,16370.0,838.0
Burundi,536.0,497.0,1.0
Cabo Verde,7638.0,6473.0,85.0
Cambodia,283.0,280.0,0.0
Cameroon,21441.0,20117.0,423.0
Canada,197067.0,166444.0,9782.0
Central African Republic,4855.0,1924.0,62.0
Chad,1365.0,1179.0,93.0
Chile,490003.0,462712.0,13588.0
China,90955.0,85791.0,4739.0
Colombia,952371.0,847467.0,28803.0
Comoros,502.0,485.0,7.0
Congo (Brazzaville),5156.0,3887.0,92.0
Congo (Kinshasa),11000.0,10342.0,302.0
Costa Rica,95514.0,58816.0,1183.0
Cote d'Ivoire,20301.0,19983.0,121.0
Croatia,24761.0,19562.0,355.0
Cuba,6170.0,5753.0,125.0
Cyprus,2581.0,1444.0,25.0
Czech Republic,168827.0,68945.0,1352.0
Denmark,35440.0,29403.0,679.0
Diamond Princess,712.0,659.0,13.0
Djibouti,5452.0,5373.0,61.0
Dominica,33.0,29.0,0.0
Dominican Republic,120925.0,97575.0,2195.0
Ecuador,152422.0,128134.0,12375.0
Egypt,105297.0,98157.0,6109.0
El Salvador,31456.0,26769.0,917.0
Equatorial Guinea,5070.0,4954.0,83.0
Eritrea,452.0,388.0,0.0
Estonia,4052.0,3198.0,68.0
Eswatini,5765.0,5392.0,115.0
Ethiopia,88434.0,42099.0,1346.0
Fiji,32.0,30.0,2.0
Finland,13293.0,9100.0,351.0
France,876342.0,108014.0,33325.0
Gabon,8881.0,8430.0,54.0
Gambia,3649.0,2649.0,118.0
Georgia,16285.0,7827.0,128.0
Germany,364664.0,291129.0,9785.0
Ghana,47232.0,46578.0,310.0
Greece,24932.0,16437.0,500.0
Grenada,27.0,24.0,0.0
Guatemala,101028.0,90001.0,3515.0
Guinea,11478.0,10425.0,70.0
