Region,Confirmed,Recovered/Migrated,Deceased
Afghanistan,53584.0,44850.0,2301.0
Albania,65334.0,38860.0,1256.0
Algeria,102860.0,69791.0,2819.0
Andorra,8818.0,8070.0,87.0
Angola,18425.0,15631.0,424.0
Antigua and Barbuda,176.0,152.0,5.0
Argentina,1757429.0,1536423.0,44983.0
Armenia,163128.0,151246.0,2951.0
Australia,28660.0,25875.0,909.0
Austria,385750.0,359692.0,6868.0
Azerbaijan,225820.0,212120.0,2957.0
Bahamas,8011.0,6351.0,175.0
Bahrain,96470.0,93160.0,356.0
Bangladesh,524910.0,469522.0,7833.0
Barbados,1007.0,465.0,7.0
Belarus,217696.0,200132.0,1544.0
Belgium,670249.0,0.0,20250.0
Belize,11419.0,10569.0,278.0
Benin,3413.0,3222.0,46.0
Bhutan,833.0,504.0,1.0
Bolivia,178818.0,140671.0,9493.0
Bosnia and Herzegovina,116668.0,83662.0,4399.0
Botswana,16768.0,13310.0,59.0
Brazil,8256536.0,7347080.0,205964.0
Brunei,174.0,168.0,3.0
Bulgaria,210416.0,143642.0,8349.0
Burkina Faso,8546.0,6119.0,93.0
Burma,132260.0,115621.0,2902.0
Burundi,1062.0,773.0,2.0
Cabo Verde,12592.0,11900.0,115.0
Cambodia,411.0,377.0,0.0
Cameroon,27336.0,24892.0,451.0
Canada,686211.0,591131.0,17404.0
Central African Republic,4973.0,4885.0,63.0
Chad,2709.0,2033.0,109.0
Chile,652525.0,611564.0,17204.0
China,97275.0,90953.0,4796.0
Colombia,1831980.0,1665003.0,47124.0
Comoros,1169.0,949.0,33.0
Congo (Brazzaville),7160.0,5846.0,112.0
Congo (Kinshasa),20003.0,14767.0,626.0
Costa Rica,182156.0,139967.0,2384.0
Cote d'Ivoire,24369.0,22856.0,140.0
Croatia,222117.0,212345.0,4472.0
Cuba,16044.0,12478.0,158.0
Cyprus,28124.0,2057.0,163.0
Czech Republic,855600.0,692547.0,13656.0
Denmark,185835.0,161841.0,1661.0
Diamond Princess,712.0,699.0,13.0
Djibouti,5891.0,5808.0,61.0
Dominica,109.0,101.0,0.0
Dominican Republic,186383.0,140217.0,2428.0
Ecuador,224315.0,193581.0,14229.0
Egypt,152719.0,120312.0,8362.0
