Region,Confirmed,Recovered,Deceased
Afghanistan,77963.0,58265.0,3104.0
Albania,132374.0,129627.0,2451.0
Algeria,130681.0,90995.0,3510.0
Andorra,13758.0,13527.0,127.0
Angola,35594.0,28866.0,794.0
Antigua and Barbuda,1263.0,1214.0,42.0
Argentina,3939024.0,3497500.0,80867.0
Armenia,223143.0,214268.0,4454.0
Australia,30173.0,23603.0,910.0
Austria,646438.0,630458.0,10636.0
Azerbaijan,334647.0,326619.0,4936.0
Bahamas,11930.0,10932.0,232.0
Bahrain,249582.0,225159.0,1091.0
Bangladesh,809314.0,749425.0,12801.0
Barbados,4030.0,3922.0,47.0
Belarus,398909.0,391003.0,2900.0
Belgium,1069874.0,31130.0,25019.0
Belize,12861.0,12439.0,325.0
Benin,8082.0,7893.0,102.0
Bhutan,1682.0,1370.0,1.0
Bolivia,385734.0,305219.0,14981.0
Bosnia and Herzegovina,204304.0,176286.0,9374.0
Botswana,56217.0,52675.0,866.0
Brazil,16907425.0,14944069.0,472531.0
Brunei,244.0,231.0,3.0
Bulgaria,419426.0,386068.0,17813.0
Burkina Faso,13452.0,13265.0,167.0
Burma,144253.0,132449.0,3223.0
Burundi,4881.0,773.0,6.0
Cabo Verde,31003.0,29432.0,267.0
Cambodia,33613.0,26078.0,252.0
Cameroon,78929.0,35261.0,1275.0
Canada,1399231.0,1348019.0,25686.0
Central African Republic,7091.0,6859.0,98.0
Chad,4939.0,4754.0,174.0
Chile,1420266.0,1342080.0,29816.0
China,103150.0,97854.0,4846.0
Colombia,3547017.0,3290596.0,91422.0
Comoros,3886.0,3730.0,146.0
Congo (Brazzaville),11920.0,10591.0,155.0
Congo (Kinshasa),32796.0,27741.0,797.0
Costa Rica,327979.0,247905.0,4153.0
Cote d'Ivoire,47476.0,46941.0,306.0
Croatia,357408.0,347745.0,8080.0
Cuba,147831.0,140809.0,1003.0
Cyprus,72750.0,39061.0,363.0
Czech Republic,1663363.0,1624712.0,30157.0
Denmark,286420.0,271509.0,2519.0
Diamond Princess,712.0,699.0,13.0
Djibouti,11556.0,11385.0,154.0
Dominica,188.0,187.0,0.0
Dominican Republic,299681.0,244244.0,3652.0
Ecuador,431429.0,375151.0,20773.0
Egypt,267171.0,195871.0,15309.0
El Salvador,74141.0,69215.0,2266.0
Equatorial Guinea,8626.0,8203.0,118.0
Eritrea,4427.0,3894.0,14.0
Estonia,130068.0,124576.0,1262.0
Eswatini,18636.0,17896.0,673.0
Ethiopia,272805.0,245648.0,4201.0
Fiji,604.0,193.0,4.0
Finland,93158.0,46000.0,959.0
France,5769291.0,395384.0,110135.0
Gabon,24591.0,22815.0,154.0
Gambia,5999.0,5796.0,179.0
Georgia,348594.0,332304.0,4893.0
Germany,3706934.0,3538290.0,89228.0
Ghana,94188.0,92309.0,786.0
Greece,408789.0,93764.0,12253.0
Grenada,161.0,160.0,1.0
Guatemala,261392.0,238344.0,8280.0
Guinea,23255.0,21284.0,162.0
Guinea-Bissau,3787.0,3529.0,68.0
Guyana,17617.0,15350.0,405.0
Haiti,15123.0,12552.0,321.0
Vatican City,27.0,27.0,0.0
Honduras,241574.0,86046.0,6460.0
Hungary,805871.0,714329.0,29842.0
Iceland,6555.0,6476.0,29.0
India,28809339.0,26984781.0,346759.0
