Region,Confirmed,Recovered/Migrated,Deceased
Afghanistan,39870.0,33118.0,1479.0
Albania,15570.0,9585.0,424.0
Algeria,53325.0,37382.0,1809.0
Andorra,2995.0,1928.0,57.0
Angola,6488.0,2744.0,219.0
Antigua and Barbuda,111.0,97.0,3.0
Argentina,903730.0,732582.0,24186.0
Armenia,56821.0,45891.0,1026.0
Australia,27310.0,25029.0,899.0
Austria,56298.0,44065.0,855.0
Azerbaijan,42104.0,39404.0,609.0
Bahamas,5163.0,2978.0,108.0
Bahrain,75948.0,71687.0,280.0
Bangladesh,379738.0,294391.0,5555.0
Barbados,208.0,186.0,7.0
Belarus,83998.0,77423.0,901.0
Belgium,165880.0,20324.0,10211.0
Belize,2569.0,1566.0,37.0
Benin,2411.0,1973.0,41.0
Bhutan,309.0,291.0,0.0
Bolivia,138695.0,101523.0,8326.0
Bosnia and Herzegovina,30837.0,23587.0,936.0
Botswana,3515.0,853.0,20.0
Brazil,5103408.0,4526393.0,150689.0
Brunei,146.0,143.0,3.0
Bulgaria,24989.0,15975.0,915.0
Burkina Faso,2294.0,1571.0,63.0
Burma,29314.0,10260.0,664.0
Burundi,525.0,472.0,1.0
Cabo Verde,7155.0,6075.0,75.0
Cambodia,283.0,278.0,0.0
Cameroon,21203.0,20117.0,423.0
Canada,185378.0,156940.0,9680.0
Central African Republic,4854.0,1924.0,62.0
Chad,1308.0,1117.0,92.0
Chile,482832.0,454434.0,13376.0
China,90830.0,85690.0,4739.0
Colombia,919084.0,798396.0,27985.0
Comoros,495.0,475.0,7.0
Congo (Brazzaville),5118.0,3887.0,90.0
Congo (Kinshasa),10868.0,10249.0,276.0
Costa Rica,89223.0,53247.0,1108.0
Cote d'Ivoire,20155.0,19831.0,120.0
Croatia,20621.0,17582.0,327.0
Cuba,6000.0,5574.0,123.0
Cyprus,2047.0,1444.0,25.0
Czech Republic,121421.0,58200.0,1051.0
Denmark,33304.0,27218.0,671.0
Diamond Princess,712.0,659.0,13.0
Djibouti,5426.0,5360.0,61.0
Dominica,32.0,24.0,0.0
Dominican Republic,118843.0,94532.0,2179.0
Ecuador,147315.0,128134.0,12218.0
Egypt,104648.0,97743.0,6062.0
El Salvador,30196.0,25438.0,894.0
Equatorial Guinea,5066.0,4954.0,83.0
Eritrea,414.0,372.0,0.0
Estonia,3883.0,2967.0,68.0
Eswatini,5683.0,5322.0,113.0
Ethiopia,85136.0,38904.0,1301.0
Fiji,32.0,28.0,2.0
Finland,12212.0,8500.0,346.0
France,776097.0,104035.0,32703.0
Gabon,8860.0,8298.0,54.0
Gambia,3636.0,2593.0,118.0
Georgia,12272.0,6538.0,93.0
Germany,332850.0,278391.0,9640.0
Ghana,47030.0,46424.0,308.0
Greece,22652.0,13199.0,456.0
Grenada,25.0,24.0,0.0
Guatemala,97826.0,87016.0,3387.0
Guinea,11062.0,10337.0,70.0
Guinea-Bissau,2389.0,1782.0,41.0
Guyana,3521.0,2391.0,104.0
Haiti,8882.0,7104.0,230.0
Vatican City,19.0,12.0,0.0
Honduras,84413.0,32214.0,2521.0
Hungary,38837.0,11037.0,968.0
Iceland,3582.0,2550.0,10.0
India,7175880.0,6227295.0,109856.0
Indonesia,336716.0,258519.0,11935.0
Iran,504281.0,409121.0,28816.0
Iraq,405437.0,340050.0,9912.0
Ireland,43351.0,23364.0,1827.0
Israel,294031.0,238681.0,2021.0
Italy,359569.0,240600.0,36205.0
Jamaica,7813.0,3237.0,146.0
