Region,Confirmed,Recovered/Migrated,Deceased
Afghanistan,37424.0,26714.0,1363.0
Albania,6971.0,3616.0,213.0
Algeria,37187.0,26004.0,1341.0
Andorra,981.0,858.0,53.0
Angola,1815.0,577.0,80.0
Antigua and Barbuda,92.0,76.0,3.0
Argentina,276072.0,192434.0,5362.0
Armenia,41023.0,33897.0,809.0
Australia,22742.0,13001.0,375.0
Austria,22594.0,20346.0,725.0
Azerbaijan,33915.0,31269.0,500.0
Bahamas,1089.0,138.0,15.0
Bahrain,45726.0,42180.0,167.0
Bangladesh,269115.0,154871.0,3557.0
Barbados,144.0,118.0,7.0
Belarus,69203.0,66178.0,599.0
Belgium,76191.0,17913.0,9916.0
Belize,296.0,32.0,2.0
Benin,2014.0,1681.0,38.0
Bhutan,128.0,100.0,0.0
Bolivia,96459.0,33720.0,3884.0
Bosnia and Herzegovina,15184.0,9156.0,458.0
Botswana,1214.0,120.0,3.0
Brazil,3224876.0,2521100.0,105463.0
Brunei,142.0,138.0,3.0
Bulgaria,13893.0,8479.0,482.0
Burkina Faso,1228.0,997.0,54.0
Burma,369.0,321.0,6.0
Burundi,410.0,315.0,1.0
Cabo Verde,3073.0,2232.0,33.0
Cambodia,273.0,225.0,0.0
Cameroon,18308.0,15320.0,401.0
Canada,123180.0,109260.0,9063.0
Central African Republic,4652.0,1728.0,61.0
Chad,949.0,860.0,76.0
Chile,380034.0,353131.0,10299.0
China,89144.0,82804.0,4700.0
Colombia,433805.0,250494.0,14145.0
Comoros,399.0,379.0,7.0
Congo (Brazzaville),3745.0,1625.0,60.0
Congo (Kinshasa),9589.0,8480.0,234.0
Costa Rica,26129.0,8412.0,272.0
Cote d'Ivoire,16889.0,13522.0,107.0
Croatia,6050.0,5078.0,161.0
Cuba,3174.0,2525.0,89.0
Cyprus,1305.0,870.0,20.0
Czech Republic,19401.0,13574.0,391.0
Denmark,15590.0,13370.0,621.0
Diamond Princess,712.0,651.0,13.0
Djibouti,5358.0,5167.0,59.0
Dominica,18.0,18.0,0.0
Dominican Republic,83134.0,47946.0,1393.0
Ecuador,98343.0,78957.0,6010.0
Egypt,96108.0,56890.0,5107.0
El Salvador,21993.0,10254.0,584.0
Equatorial Guinea,4821.0,2182.0,83.0
Eritrea,285.0,248.0,0.0
Estonia,2174.0,1975.0,63.0
Eswatini,3599.0,1991.0,65.0
Ethiopia,26204.0,11428.0,479.0
Fiji,28.0,20.0,1.0
Finland,7683.0,7050.0,333.0
France,244096.0,83612.0,30392.0
Gabon,8077.0,5920.0,51.0
Gambia,1556.0,267.0,43.0
Georgia,1283.0,1068.0,17.0
Germany,222281.0,199654.0,9217.0
Ghana,41725.0,39495.0,223.0
Greece,6381.0,3804.0,221.0
Grenada,24.0,23.0,0.0
Guatemala,60284.0,48305.0,2296.0
Guinea,8198.0,7120.0,50.0
Guinea-Bissau,2088.0,1015.0,29.0
Guyana,631.0,202.0,22.0
Haiti,7781.0,5123.0,192.0
Vatican City,12.0,12.0,0.0
Honduras,49042.0,7032.0,1542.0
Hungary,4813.0,3561.0,607.0
Iceland,1976.0,1852.0,10.0
India,2461190.0,1751555.0,48040.0
Indonesia,132816.0,87558.0,5968.0
Iran,336324.0,292058.0,19162.0
Iraq,164277.0,117208.0,5641.0
Ireland,26929.0,23364.0,1774.0
Israel,89822.0,64746.0,651.0
Italy,252235.0,202923.0,35231.0
Jamaica,1071.0,754.0,14.0
Japan,52471.0,36191.0,1073.0
Jordan,1320.0,1222.0,11.0
Kazakhstan,101848.0,76756.0,1269.0
Kenya,28754.0,15100.0,460.0
South Korea,14873.0,13863.0,305.0
