Region,Confirmed,Recovered/Migrated,Deceased
Australia,15.0,2.0,0.0
Belgium,1.0,0.0,0.0
Cambodia,1.0,0.0,0.0
Canada,7.0,0.0,0.0
China,42354.0,3918.0,1012.0
Diamond Princess,135.0,0.0,0.0
Finland,1.0,0.0,0.0
France,11.0,0.0,0.0
Germany,14.0,0.0,0.0
India,3.0,0.0,0.0
Italy,3.0,0.0,0.0
Japan,26.0,4.0,0.0
South Korea,27.0,3.0,0.0
Malaysia,18.0,1.0,0.0
Nepal,1.0,0.0,0.0
Philippines,3.0,0.0,1.0
Russia,2.0,0.0,0.0
Singapore,45.0,2.0,0.0
Spain,2.0,0.0,0.0
Sri Lanka,1.0,1.0,0.0
Sweden,1.0,0.0,0.0
Taiwan,18.0,1.0,0.0
Thailand,32.0,10.0,0.0
United States of America,12.0,3.0,0.0
United Arab Emirates,8.0,0.0,0.0
United Kingdom,14.0,0.0,0.0
Vietnam,14.0,1.0,0.0
Global Total,42769.0,3946.0,1013.0
