Region,Confirmed,Recovered/Migrated,Deceased
Afghanistan,35493.0,23741.0,1185.0
Albania,4171.0,2352.0,113.0
Algeria,23691.0,16400.0,1087.0
Andorra,884.0,803.0,52.0
Angola,749.0,221.0,29.0
Antigua and Barbuda,76.0,57.0,3.0
Argentina,130774.0,55913.0,2373.0
Armenia,34981.0,23502.0,650.0
Australia,12428.0,8398.0,126.0
Austria,19743.0,17659.0,711.0
Azerbaijan,27890.0,19490.0,363.0
Bahamas,174.0,91.0,11.0
Bahrain,36936.0,32965.0,128.0
Bangladesh,207453.0,113556.0,2668.0
Barbados,106.0,91.0,7.0
Belarus,66213.0,58290.0,503.0
Belgium,64094.0,17321.0,9805.0
Belize,40.0,22.0,2.0
Benin,1602.0,782.0,31.0
Bhutan,90.0,83.0,0.0
Bolivia,60991.0,18875.0,2218.0
Bosnia and Herzegovina,8479.0,3755.0,255.0
Botswana,522.0,48.0,1.0
Brazil,2118646.0,1514300.0,80120.0
Brunei,141.0,138.0,3.0
Bulgaria,8929.0,4205.0,308.0
Burkina Faso,1065.0,901.0,53.0
Burma,341.0,278.0,6.0
Burundi,322.0,207.0,1.0
Cabo Verde,2071.0,1063.0,21.0
Cambodia,171.0,136.0,0.0
Cameroon,16157.0,13728.0,373.0
Canada,112938.0,98975.0,8947.0
Central African Republic,4548.0,1400.0,55.0
Chad,889.0,801.0,75.0
Chile,333029.0,303992.0,8633.0
China,85622.0,80162.0,4646.0
Colombia,204005.0,95804.0,6929.0
Comoros,334.0,313.0,7.0
Congo (Brazzaville),2851.0,666.0,50.0
Congo (Kinshasa),8443.0,4335.0,194.0
Costa Rica,11534.0,3019.0,66.0
Cote d'Ivoire,14312.0,8659.0,92.0
Croatia,4370.0,3101.0,122.0
Cuba,2446.0,2308.0,87.0
Cyprus,1038.0,847.0,19.0
Czech Republic,14098.0,8836.0,359.0
Denmark,13466.0,12452.0,611.0
Diamond Princess,712.0,651.0,13.0
Djibouti,5020.0,4868.0,56.0
Dominica,18.0,18.0,0.0
Dominican Republic,53956.0,25561.0,993.0
Ecuador,74620.0,31955.0,5318.0
Egypt,88402.0,28924.0,4352.0
El Salvador,12207.0,6831.0,344.0
Equatorial Guinea,3071.0,842.0,51.0
Eritrea,251.0,155.0,0.0
Estonia,2021.0,1912.0,69.0
Eswatini,1826.0,850.0,23.0
Ethiopia,10207.0,2430.0,170.0
Fiji,27.0,18.0,0.0
Finland,7340.0,6880.0,328.0
France,216089.0,79668.0,30182.0
Gabon,6433.0,4034.0,46.0
Gambia,112.0,57.0,4.0
Georgia,1039.0,900.0,16.0
Germany,203325.0,188070.0,9094.0
Ghana,28430.0,24901.0,153.0
Greece,4012.0,1374.0,195.0
Grenada,23.0,23.0,0.0
Guatemala,39039.0,25539.0,1502.0
Guinea,6590.0,5591.0,40.0
Guinea-Bissau,1949.0,803.0,26.0
Guyana,337.0,163.0,19.0
Haiti,7053.0,3877.0,146.0
Vatican City,12.0,12.0,0.0
Honduras,34611.0,3905.0,935.0
Hungary,4339.0,3232.0,596.0
Iceland,1839.0,1820.0,10.0
India,1155338.0,724578.0,28082.0
Indonesia,88214.0,46977.0,4239.0
Iran,276202.0,240087.0,14405.0
Iraq,94693.0,62836.0,3869.0
Ireland,25766.0,23364.0,1753.0
Israel,52434.0,22464.0,448.0
Italy,244624.0,197162.0,35058.0
Jamaica,809.0,706.0,10.0
Japan,25706.0,19603.0,988.0
Jordan,1223.0,1028.0,11.0
Kazakhstan,73468.0,43401.0,585.0
Kenya,13771.0,5616.0,238.0
South Korea,13816.0,12643.0,296.0
Kosovo,5877.0,3069.0,139.0
Kuwait,59763.0,50339.0,408.0
Kyrgyzstan,27143.0,13109.0,1037.0
Laos,19.0,19.0,0.0
Latvia,1192.0,1022.0,31.0
Lebanon,2905.0,1562.0,41.0
Lesotho,359.0,69.0,6.0
Liberia,1107.0,547.0,70.0
Libya,1980.0,441.0,49.0
Liechtenstein,86.0,83.0,1.0
Lithuania,1942.0,1621.0,63.0
Luxembourg,5639.0,4464.0,111.0
MS Zaandam,9.0,0.0,2.0
Madagascar,7153.0,3788.0,62.0
Malawi,2992.0,1153.0,62.0
Malaysia,8800.0,8555.0,123.0
Maldives,2999.0,2369.0,15.0
Mali,2475.0,1851.0,121.0
Malta,677.0,664.0,9.0
Mauritania,5923.0,3632.0,155.0
Mauritius,343.0,332.0,10.0
Mexico,349396.0,263091.0,39485.0
Moldova,21115.0,14467.0,695.0
Monaco,109.0,100.0,4.0
Mongolia,287.0,213.0,0.0
Montenegro,2188.0,385.0,32.0
Morocco,17562.0,15132.0,276.0
Mozambique,1507.0,505.0,11.0
Namibia,1344.0,42.0,4.0
Nepal,17844.0,11868.0,40.0
Netherlands,52142.0,194.0,6155.0
New Zealand,1555.0,1506.0,22.0
Nicaragua,3147.0,2282.0,99.0
Niger,1105.0,1014.0,69.0
Nigeria,37225.0,15333.0,801.0
North Macedonia,9249.0,4871.0,432.0
Norway,9034.0,8138.0,255.0
Oman,68400.0,45150.0,326.0
Pakistan,266096.0,208030.0,5639.0
Panama,54426.0,29164.0,1127.0
Papua New Guinea,19.0,8.0,1.0
Paraguay,3748.0,2171.0,33.0
Peru,357681.0,245081.0,13384.0
Philippines,68898.0,23072.0,1835.0
Poland,40383.0,30539.0,1627.0
Portugal,48771.0,33547.0,1691.0
Qatar,107037.0,103782.0,159.0
Romania,38139.0,22747.0,2038.0
Russia,776212.0,552644.0,12408.0
Rwanda,1629.0,838.0,5.0
Saint Kitts and Nevis,17.0,15.0,0.0
