Region,Confirmed,Recovered/Migrated,Deceased
Afghanistan,34441.0,21216.0,1012.0
Albania,3454.0,1946.0,93.0
Algeria,19195.0,13743.0,1011.0
Andorra,855.0,803.0,52.0
Angola,506.0,118.0,26.0
Antigua and Barbuda,74.0,57.0,3.0
Argentina,100166.0,42694.0,1845.0
Armenia,31969.0,19633.0,565.0
Australia,9980.0,7769.0,108.0
Austria,18897.0,16952.0,708.0
Azerbaijan,24041.0,15093.0,306.0
Bahamas,111.0,89.0,11.0
Bahrain,32941.0,28425.0,108.0
Bangladesh,183795.0,93614.0,2352.0
Barbados,103.0,90.0,7.0
Belarus,64932.0,55380.0,464.0
Belgium,62707.0,17196.0,9782.0
Belize,37.0,20.0,2.0
Benin,1378.0,557.0,26.0
Bhutan,84.0,76.0,0.0
Bolivia,48187.0,14843.0,1807.0
Bosnia and Herzegovina,6877.0,3115.0,221.0
Botswana,399.0,38.0,1.0
Brazil,1864681.0,1264843.0,72100.0
Brunei,141.0,138.0,3.0
Bulgaria,7252.0,3319.0,268.0
Burkina Faso,1036.0,869.0,53.0
Burma,331.0,261.0,6.0
Burundi,191.0,118.0,1.0
Cabo Verde,1623.0,748.0,19.0
Cambodia,156.0,133.0,0.0
Cameroon,15173.0,11928.0,359.0
Canada,109348.0,72954.0,8829.0
Central African Republic,4288.0,1145.0,53.0
Chad,880.0,790.0,75.0
Chile,315041.0,283902.0,6979.0
China,85117.0,79907.0,4641.0
Colombia,150445.0,61186.0,5307.0
Comoros,317.0,296.0,7.0
Congo (Brazzaville),2028.0,589.0,47.0
Congo (Kinshasa),8033.0,3615.0,189.0
Costa Rica,7596.0,2239.0,30.0
Cote d'Ivoire,12766.0,6654.0,84.0
Croatia,3722.0,2486.0,119.0
Cuba,2426.0,2258.0,87.0
Cyprus,1021.0,839.0,19.0
Czech Republic,13174.0,8247.0,352.0
Denmark,13147.0,12278.0,609.0
Diamond Princess,712.0,651.0,13.0
Djibouti,4972.0,4712.0,56.0
Dominica,18.0,18.0,0.0
Dominican Republic,44532.0,21459.0,897.0
Ecuador,67870.0,30283.0,5047.0
Egypt,82070.0,24419.0,3858.0
El Salvador,9674.0,5634.0,260.0
Equatorial Guinea,3071.0,842.0,51.0
Eritrea,232.0,107.0,0.0
Estonia,2014.0,1895.0,69.0
Eswatini,1351.0,668.0,20.0
Ethiopia,7560.0,2430.0,127.0
Fiji,26.0,18.0,0.0
Finland,7294.0,6800.0,329.0
France,210401.0,78513.0,30012.0
Gabon,5942.0,3004.0,46.0
Gambia,64.0,34.0,3.0
Georgia,986.0,857.0,15.0
Germany,199919.0,184414.0,9071.0
Ghana,24518.0,20187.0,139.0
Greece,3803.0,1374.0,193.0
Grenada,23.0,23.0,0.0
Guatemala,29355.0,4214.0,1219.0
Guinea,6141.0,4862.0,37.0
Guinea-Bissau,1842.0,773.0,26.0
Guyana,297.0,154.0,17.0
Haiti,6617.0,2924.0,135.0
Vatican City,12.0,12.0,0.0
Honduras,28090.0,2957.0,774.0
Hungary,4234.0,3036.0,595.0
Iceland,1833.0,1800.0,10.0
India,878254.0,553471.0,23174.0
Indonesia,75699.0,35638.0,3606.0
Iran,257303.0,219993.0,12829.0
Iraq,77506.0,44724.0,3150.0
Ireland,25628.0,23364.0,1746.0
Israel,39338.0,18885.0,380.0
Italy,243061.0,194928.0,34954.0
Jamaica,758.0,620.0,10.0
Japan,21841.0,17845.0,983.0
Jordan,1179.0,997.0,10.0
Kazakhstan,58253.0,33814.0,375.0
Kenya,10105.0,2881.0,185.0
South Korea,13479.0,12204.0,289.0
Kosovo,4715.0,2227.0,101.0
Kuwait,54894.0,44610.0,390.0
Kyrgyzstan,11117.0,3460.0,147.0
Laos,19.0,19.0,0.0
Latvia,1173.0,1019.0,30.0
Lebanon,2334.0,1420.0,36.0
Lesotho,233.0,32.0,2.0
Liberia,1010.0,423.0,51.0
Libya,1433.0,341.0,39.0
Liechtenstein,84.0,82.0,1.0
Lithuania,1869.0,1571.0,79.0
Luxembourg,4925.0,4086.0,111.0
MS Zaandam,9.0,0.0,2.0
Madagascar,4867.0,2378.0,35.0
Malawi,2364.0,557.0,38.0
Malaysia,8718.0,8519.0,122.0
Maldives,2731.0,2284.0,13.0
Mali,2411.0,1694.0,121.0
Malta,674.0,660.0,9.0
Mauritania,5355.0,2363.0,147.0
Mauritius,342.0,330.0,10.0
Mexico,299750.0,234905.0,35006.0
Moldova,19382.0,12667.0,642.0
Monaco,109.0,97.0,4.0
Mongolia,230.0,203.0,0.0
Montenegro,1221.0,325.0,23.0
Morocco,15745.0,12283.0,250.0
Mozambique,1157.0,364.0,9.0
Namibia,785.0,26.0,1.0
Nepal,16801.0,8589.0,38.0
Netherlands,51237.0,193.0,6156.0
New Zealand,1544.0,1497.0,22.0
Nicaragua,2846.0,1993.0,91.0
Niger,1099.0,992.0,68.0
Nigeria,32558.0,13447.0,740.0
North Macedonia,8111.0,4203.0,382.0
Norway,8981.0,8138.0,252.0
Oman,56015.0,36098.0,257.0
Pakistan,251625.0,161917.0,5266.0
Panama,45633.0,23039.0,909.0
Papua New Guinea,11.0,8.0,0.0
Paraguay,2948.0,1275.0,22.0
Peru,326326.0,217111.0,11870.0
Philippines,56259.0,16046.0,1534.0
Poland,37891.0,27148.0,1571.0
Portugal,46512.0,30907.0,1660.0
Qatar,103598.0,99743.0,147.0
Romania,32535.0,21545.0,1884.0
Russia,726036.0,500208.0,11318.0
Rwanda,1337.0,684.0,4.0
Saint Kitts and Nevis,17.0,15.0,0.0
Saint Lucia,22.0,19.0,0.0
Saint Vincent and the Grenadines,35.0,29.0,0.0
San Marino,699.0,656.0,42.0
Sao Tome and Principe,729.0,286.0,14.0
Saudi Arabia,232259.0,167138.0,2223.0
Senegal,8135.0,5446.0,148.0
Serbia,18360.0,13876.0,393.0
Seychelles,100.0,11.0,0.0
Sierra Leone,1635.0,1154.0,63.0
Singapore,45961.0,42285.0,26.0
Slovakia,1901.0,1493.0,28.0
Slovenia,1841.0,1469.0,111.0
Somalia,3059.0,1264.0,93.0
South Africa,276242.0,134874.0,4079.0
South Sudan,2021.0,333.0,38.0
Spain,253908.0,150376.0,28403.0
Sri Lanka,2617.0,1981.0,11.0
Sudan,10250.0,5341.0,650.0
Suriname,741.0,495.0,18.0
Sweden,72879.0,0.0,5526.0
Switzerland,32883.0,29600.0,1968.0
Syria,394.0,126.0,16.0
Taiwan,451.0,438.0,7.0
Tajikistan,6552.0,5228.0,55.0
Tanzania,509.0,183.0,21.0
Thailand,3217.0,3088.0,58.0
Timor-Leste,24.0,24.0,0.0
Togo,720.0,513.0,15.0
Trinidad and Tobago,133.0,120.0,8.0
Tunisia,1263.0,1076.0,50.0
Turkey,212993.0,194515.0,5363.0
United States of America,3310466.0,1006326.0,135996.0
Uganda,1025.0,972.0,0.0
Ukraine,54647.0,26971.0,1400.0
United Arab Emirates,54854.0,45140.0,333.0
United Kingdom,291154.0,1378.0,40930.0
Uruguay,987.0,896.0,31.0
Uzbekistan,12997.0,7852.0,60.0
Venezuela,9465.0,2671.0,89.0
Vietnam,372.0,350.0,0.0
West Bank and Gaza,6230.0,942.0,36.0
Yemen,1465.0,659.0,417.0
Zambia,1895.0,1412.0,42.0
Zimbabwe,985.0,328.0,18.0
Global Total,12921590.0,7116722.0,565845.0
