Region,Confirmed,Recovered,Deceased
Afghanistan,3225.0,421.0,95.0
Albania,820.0,570.0,31.0
Algeria,4838.0,2067.0,470.0
Andorra,751.0,514.0,46.0
Angola,36.0,11.0,2.0
Antigua and Barbuda,25.0,16.0,3.0
Argentina,5020.0,1472.0,264.0
Armenia,2619.0,1111.0,40.0
Australia,6875.0,5975.0,97.0
Austria,15650.0,13462.0,606.0
Azerbaijan,2060.0,1508.0,26.0
Bahamas,89.0,26.0,11.0
Bahrain,3720.0,1762.0,8.0
Bangladesh,10929.0,1403.0,183.0
Barbados,82.0,47.0,7.0
Belarus,18350.0,3771.0,107.0
Belgium,50509.0,12441.0,8016.0
Belize,18.0,16.0,2.0
Benin,96.0,50.0,2.0
Bhutan,7.0,5.0,0.0
Bolivia,1802.0,187.0,86.0
Bosnia and Herzegovina,1946.0,911.0,79.0
Botswana,23.0,8.0,1.0
Brazil,115455.0,48221.0,7938.0
Brunei,138.0,131.0,1.0
Bulgaria,1704.0,342.0,80.0
Burkina Faso,688.0,548.0,48.0
Burma,161.0,49.0,6.0
Burundi,15.0,7.0,1.0
Cabo Verde,186.0,37.0,2.0
Cambodia,122.0,120.0,0.0
Cameroon,2104.0,953.0,64.0
Canada,64100.0,27006.0,5081.0
Central African Republic,85.0,10.0,0.0
Chad,170.0,43.0,17.0
Chile,24794.0,10710.0,275.0
China,83968.0,78870.0,4637.0
Colombia,8613.0,2013.0,378.0
Comoros,3.0,0.0,0.0
Congo (Brazzaville),236.0,26.0,10.0
Congo (Kinshasa),705.0,90.0,34.0
Costa Rica,755.0,413.0,6.0
Cote d'Ivoire,1464.0,701.0,18.0
Croatia,2112.0,1560.0,83.0
Cuba,1685.0,954.0,69.0
Cyprus,878.0,296.0,15.0
Czech Republic,7896.0,4006.0,257.0
Denmark,10019.0,7492.0,503.0
Diamond Princess,712.0,645.0,13.0
Djibouti,1120.0,745.0,2.0
Dominica,16.0,14.0,0.0
Dominican Republic,8480.0,1905.0,354.0
Ecuador,31881.0,3433.0,1569.0
Egypt,7201.0,1730.0,452.0
El Salvador,587.0,205.0,14.0
Equatorial Guinea,315.0,13.0,3.0
Eritrea,39.0,30.0,0.0
