Region,Confirmed,Recovered/Migrated,Deceased
Afghanistan,41145.0,34237.0,1529.0
Albania,20040.0,10893.0,493.0
Algeria,57026.0,39635.0,1941.0
Andorra,4517.0,3144.0,72.0
Angola,10074.0,3693.0,275.0
Antigua and Barbuda,124.0,115.0,3.0
Argentina,1130533.0,931147.0,30071.0
Armenia,82651.0,52508.0,1243.0
Australia,27565.0,25231.0,907.0
Austria,89496.0,61684.0,1027.0
Azerbaijan,52137.0,42033.0,699.0
Bahamas,6549.0,4182.0,136.0
Bahrain,81022.0,77697.0,317.0
Bangladesh,403079.0,319733.0,5861.0
Barbados,234.0,217.0,7.0
Belarus,95545.0,84690.0,969.0
Belgium,368337.0,23969.0,11170.0
Belize,3261.0,2076.0,52.0
Benin,2643.0,2330.0,41.0
Bhutan,346.0,315.0,0.0
Bolivia,141321.0,110303.0,8694.0
Bosnia and Herzegovina,44737.0,27087.0,1161.0
Botswana,6283.0,4438.0,21.0
Brazil,5468270.0,4947777.0,158456.0
Brunei,148.0,143.0,3.0
Bulgaria,45461.0,19159.0,1197.0
Burkina Faso,2466.0,2181.0,67.0
Burma,49072.0,28636.0,1172.0
Burundi,559.0,511.0,1.0
Cabo Verde,8548.0,7701.0,94.0
Cambodia,290.0,283.0,0.0
Cameroon,21793.0,20117.0,426.0
Canada,228366.0,191723.0,10084.0
Central African Republic,4863.0,1924.0,62.0
Chad,1468.0,1306.0,97.0
Chile,505530.0,482906.0,14032.0
China,91271.0,86049.0,4739.0
Colombia,1041935.0,941874.0,30753.0
Comoros,517.0,494.0,7.0
Congo (Brazzaville),5253.0,3887.0,92.0
Congo (Kinshasa),11211.0,10509.0,305.0
Costa Rica,106553.0,64996.0,1340.0
Cote d'Ivoire,20555.0,20241.0,124.0
Croatia,40999.0,27770.0,493.0
Cuba,6727.0,6107.0,128.0
Cyprus,3930.0,1882.0,25.0
Czech Republic,297013.0,119373.0,2675.0
Denmark,43685.0,33620.0,715.0
Diamond Princess,712.0,659.0,13.0
Djibouti,5555.0,5427.0,61.0
Dominica,38.0,29.0,0.0
Dominican Republic,125570.0,103412.0,2232.0
Ecuador,164908.0,141759.0,12608.0
Egypt,107030.0,99174.0,6234.0
El Salvador,32925.0,28582.0,962.0
Equatorial Guinea,5083.0,4964.0,83.0
Eritrea,461.0,405.0,0.0
Estonia,4590.0,3626.0,73.0
Eswatini,5886.0,5542.0,116.0
Ethiopia,94820.0,49886.0,1451.0
Fiji,33.0,31.0,2.0
Finland,15378.0,11300.0,354.0
France,1280215.0,119413.0,35823.0
Gabon,8957.0,8619.0,55.0
Gambia,3666.0,2666.0,119.0
Georgia,33858.0,14829.0,253.0
Germany,479621.0,336764.0,10218.0
