Region,Confirmed,Recovered,Deceased
Afghanistan,35561.0,23634.0,1185.0
Albania,4090.0,2311.0,112.0
Algeria,23084.0,16051.0,1078.0
Andorra,880.0,803.0,52.0
Angola,705.0,221.0,29.0
Antigua and Barbuda,76.0,57.0,3.0
Argentina,126755.0,54105.0,2260.0
Armenia,34877.0,23294.0,641.0
Australia,12069.0,8395.0,123.0
Austria,19655.0,17599.0,711.0
Azerbaijan,27521.0,18967.0,354.0
Bahamas,153.0,91.0,11.0
Bahrain,36422.0,32372.0,126.0
Bangladesh,204525.0,111642.0,2618.0
Barbados,105.0,91.0,7.0
Belarus,66095.0,58204.0,499.0
Belgium,63706.0,17289.0,9800.0
Belize,40.0,22.0,2.0
Benin,1602.0,782.0,31.0
Bhutan,89.0,82.0,0.0
Bolivia,59582.0,18553.0,2151.0
Bosnia and Herzegovina,8340.0,3669.0,249.0
Botswana,522.0,48.0,1.0
Brazil,2101399.0,1459072.0,79578.0
Brunei,141.0,138.0,3.0
Bulgaria,8733.0,4106.0,300.0
Burkina Faso,1052.0,901.0,53.0
Burma,341.0,276.0,6.0
Burundi,310.0,207.0,1.0
Cabo Verde,2045.0,973.0,21.0
Cambodia,171.0,136.0,0.0
Cameroon,16157.0,13728.0,373.0
Canada,111026.0,98564.0,9093.0
Central African Republic,4485.0,1348.0,55.0
Chad,889.0,801.0,75.0
Chile,330930.0,301794.0,8503.0
China,89292.0,80137.0,4646.0
Colombia,197278.0,91793.0,6736.0
Comoros,334.0,313.0,7.0
Congo (Brazzaville),2633.0,626.0,49.0
Congo (Kinshasa),8403.0,4335.0,194.0
Costa Rica,11114.0,2966.0,62.0
Cote d'Ivoire,14119.0,8366.0,92.0
Croatia,4345.0,3018.0,120.0
Cuba,2446.0,2308.0,87.0
Cyprus,1037.0,845.0,19.0
Czech Republic,13945.0,8761.0,359.0
Denmark,13377.0,12410.0,611.0
Diamond Princess,712.0,651.0,13.0
Djibouti,5011.0,4838.0,56.0
Dominica,18.0,18.0,0.0
Dominican Republic,52855.0,25094.0,981.0
Ecuador,74013.0,31901.0,5313.0
Egypt,87775.0,28380.0,4302.0
El Salvador,11846.0,6705.0,335.0
Equatorial Guinea,3071.0,842.0,51.0
Eritrea,251.0,155.0,0.0
Estonia,2021.0,1912.0,69.0
Eswatini,1793.0,822.0,21.0
Ethiopia,9503.0,2430.0,167.0
Fiji,27.0,18.0,0.0
Finland,7365.0,6880.0,309.0
France,214178.0,79371.0,30158.0
Gabon,6315.0,3865.0,46.0
Gambia,93.0,49.0,4.0
Georgia,1028.0,899.0,15.0
Germany,201574.0,187400.0,9084.0
Ghana,27667.0,23249.0,148.0
Greece,4007.0,1374.0,194.0
Grenada,23.0,23.0,0.0
Guatemala,38677.0,23365.0,1485.0
Guinea,6544.0,5511.0,39.0
Guinea-Bissau,1949.0,803.0,26.0
Guyana,336.0,163.0,19.0
Haiti,6975.0,3877.0,146.0
Vatican City,12.0,12.0,0.0
Honduras,33835.0,3801.0,900.0
Hungary,4333.0,3223.0,596.0
Iceland,1839.0,1815.0,10.0
India,1118206.0,700087.0,27497.0
Indonesia,86521.0,45401.0,4143.0
Iran,273788.0,237788.0,14188.0
Iraq,92530.0,60528.0,3781.0
Ireland,25760.0,23364.0,1753.0
Israel,50547.0,21853.0,436.0
Italy,244434.0,196949.0,35045.0
Jamaica,790.0,693.0,10.0
Japan,25262.0,19211.0,986.0
Jordan,1218.0,1024.0,11.0
Kazakhstan,71838.0,43029.0,585.0
Kenya,13353.0,5122.0,234.0
South Korea,13771.0,12572.0,296.0
Kosovo,5735.0,2968.0,135.0
Kuwait,59204.0,49687.0,408.0
Kyrgyzstan,27143.0,13109.0,1037.0
Laos,19.0,19.0,0.0
Latvia,1192.0,1022.0,31.0
Lebanon,2859.0,1515.0,40.0
Lesotho,359.0,69.0,6.0
Liberia,1088.0,534.0,70.0
Libya,1866.0,418.0,48.0
Liechtenstein,87.0,83.0,1.0
Lithuania,1928.0,1620.0,63.0
Luxembourg,5605.0,4333.0,111.0
MS Zaandam,9.0,0.0,2.0
Madagascar,7049.0,3498.0,59.0
Malawi,2907.0,1135.0,59.0
Malaysia,8779.0,8552.0,123.0
Maldives,2966.0,2362.0,15.0
Mali,2475.0,1828.0,121.0
Malta,677.0,662.0,9.0
Mauritania,5873.0,3436.0,155.0
Mauritius,343.0,331.0,10.0
Mexico,344224.0,254941.0,39184.0
Moldova,20980.0,14376.0,684.0
Monaco,109.0,98.0,4.0
Mongolia,287.0,213.0,0.0
Montenegro,2188.0,385.0,32.0
Morocco,17236.0,14921.0,273.0
Mozambique,1491.0,472.0,10.0
Namibia,1247.0,35.0,3.0
Nepal,17658.0,11695.0,40.0
Netherlands,52140.0,194.0,6155.0
New Zealand,1554.0,1506.0,22.0
Nicaragua,3147.0,2282.0,99.0
Niger,1104.0,1014.0,69.0
Nigeria,36663.0,15105.0,789.0
North Macedonia,9153.0,4810.0,422.0
Norway,9028.0,8138.0,255.0
Oman,66661.0,44004.0,318.0
Pakistan,265083.0,205929.0,5599.0
Panama,53468.0,28482.0,1096.0
Papua New Guinea,16.0,8.0,0.0
Paraguay,3721.0,1918.0,31.0
Peru,353590.0,241955.0,49429.0
Philippines,67456.0,22465.0,1831.0
Poland,40104.0,30292.0,1624.0
Portugal,48636.0,33369.0,1689.0
Qatar,106648.0,103377.0,157.0
Romania,37458.0,22617.0,2026.0
Russia,770311.0,549387.0,12323.0
Rwanda,1582.0,834.0,5.0
Saint Kitts and Nevis,17.0,15.0,0.0
Saint Lucia,23.0,19.0,0.0
Saint Vincent and the Grenadines,44.0,29.0,0.0
San Marino,716.0,656.0,42.0
Sao Tome and Principe,746.0,451.0,14.0
Saudi Arabia,250920.0,197735.0,2486.0
Senegal,8810.0,5948.0,167.0
Serbia,20894.0,15564.0,472.0
Seychelles,108.0,27.0,0.0
Sierra Leone,1711.0,1237.0,65.0
Singapore,47912.0,44086.0,27.0
Slovakia,1979.0,1530.0,28.0
Slovenia,1946.0,1568.0,112.0
Somalia,3119.0,1457.0,93.0
South Africa,364328.0,191059.0,5033.0
South Sudan,2200.0,1175.0,43.0
Spain,260255.0,150376.0,28420.0
Sri Lanka,2724.0,2035.0,11.0
Sudan,10762.0,5707.0,693.0
