Region,Confirmed,Recovered,Deceased
Afghanistan,57144.0,51962.0,2521.0
Albania,128155.0,97206.0,2310.0
Algeria,118378.0,82493.0,3126.0
Andorra,12497.0,11770.0,120.0
Angola,23331.0,21890.0,550.0
Antigua and Barbuda,1197.0,936.0,30.0
Argentina,2517300.0,2217783.0,57647.0
Armenia,202167.0,181180.0,3720.0
Australia,29405.0,23083.0,909.0
Austria,565625.0,532539.0,11781.0
Azerbaijan,283579.0,249013.0,3879.0
Bahamas,9364.0,8837.0,189.0
Bahrain,155402.0,143889.0,554.0
Bangladesh,678937.0,572378.0,9661.0
Barbados,3719.0,3587.0,44.0
Belarus,334863.0,325108.0,2344.0
Belgium,922487.0,31130.0,23428.0
Belize,12485.0,12106.0,318.0
Benin,7515.0,6452.0,93.0
Bhutan,910.0,875.0,1.0
Bolivia,281570.0,230807.0,12442.0
Bosnia and Herzegovina,181927.0,139419.0,7298.0
Botswana,42674.0,38203.0,636.0
Brazil,13451932.0,11739649.0,351674.0
Brunei,219.0,206.0,3.0
Bulgaria,371531.0,285799.0,14351.0
Burkina Faso,12956.0,12593.0,152.0
Burma,142572.0,131846.0,3206.0
Burundi,3119.0,773.0,6.0
Cabo Verde,18629.0,17077.0,177.0
Cambodia,4081.0,2080.0,26.0
Cameroon,61731.0,35261.0,919.0
Canada,1064862.0,967364.0,23288.0
Central African Republic,5491.0,5056.0,74.0
Chad,4625.0,4286.0,167.0
Chile,1068522.0,998400.0,24213.0
China,110536.0,96729.0,4843.0
Colombia,2518715.0,2375176.0,65608.0
Comoros,3789.0,3577.0,146.0
Congo (Brazzaville),10084.0,8208.0,137.0
Congo (Kinshasa),28542.0,25841.0,745.0
Costa Rica,222544.0,194760.0,3018.0
Cote d'Ivoire,45089.0,44197.0,260.0
Croatia,290899.0,270964.0,6269.0
Cuba,85572.0,79958.0,453.0
Cyprus,51558.0,39061.0,269.0
Czech Republic,1577972.0,1448843.0,27734.0
Denmark,237793.0,226659.0,2440.0
Diamond Princess,712.0,699.0,13.0
Djibouti,9722.0,7763.0,94.0
Dominica,165.0,159.0,0.0
Dominican Republic,257186.0,216020.0,3385.0
Ecuador,344877.0,290314.0,17275.0
Egypt,209677.0,159054.0,12405.0
El Salvador,65491.0,62340.0,2048.0
