Region,Confirmed,Recovered/Migrated,Deceased
Australia,15.0,10.0,0.0
Belgium,1.0,1.0,0.0
Cambodia,1.0,1.0,0.0
Canada,8.0,1.0,0.0
China,74619.0,15962.0,2116.0
Diamond Princess,621.0,1.0,0.0
Egypt,1.0,0.0,0.0
Finland,1.0,1.0,0.0
France,12.0,4.0,1.0
Germany,16.0,12.0,0.0
India,3.0,3.0,0.0
Iran,2.0,0.0,2.0
Italy,3.0,0.0,0.0
Japan,84.0,18.0,1.0
South Korea,31.0,12.0,0.0
Malaysia,22.0,15.0,0.0
Nepal,1.0,1.0,0.0
Philippines,3.0,1.0,1.0
Russia,2.0,2.0,0.0
Singapore,84.0,34.0,0.0
Spain,2.0,2.0,0.0
Sri Lanka,1.0,1.0,0.0
Sweden,1.0,0.0,0.0
Taiwan,23.0,2.0,1.0
Thailand,35.0,15.0,0.0
United States of America,13.0,3.0,0.0
United Arab Emirates,9.0,4.0,0.0
United Kingdom,20.0,8.0,0.0
Vietnam,16.0,7.0,0.0
Global Total,75650.0,16121.0,2122.0
