Region,Confirmed,Recovered,Deceased
Australia,15.0,10.0,0.0
Belgium,1.0,1.0,0.0
Cambodia,1.0,1.0,0.0
Canada,10.0,1.0,0.0
China,74211.0,14206.0,2003.0
Diamond Princess,542.0,0.0,0.0
Egypt,1.0,0.0,0.0
Finland,2.0,1.0,0.0
France,12.0,4.0,1.0
Germany,16.0,12.0,0.0
India,3.0,3.0,0.0
Italy,3.0,0.0,0.0
Japan,79.0,13.0,2.0
South Korea,31.0,12.0,0.0
Malaysia,22.0,13.0,0.0
Nepal,1.0,1.0,0.0
Philippines,3.0,1.0,1.0
Russia,2.0,2.0,0.0
Singapore,81.0,29.0,0.0
Spain,2.0,2.0,0.0
Sri Lanka,1.0,1.0,0.0
Sweden,1.0,0.0,0.0
Taiwan,22.0,2.0,1.0
Thailand,35.0,15.0,0.0
United States of America,14.0,3.0,0.0
United Arab Emirates,9.0,4.0,0.0
United Kingdom,19.0,8.0,2.0
Vietnam,16.0,7.0,0.0
Global Total,75155.0,14352.0,2010.0
